,Date,FIPS,MMWR_week,Recip_County,Recip_State,Series_Complete_Pop_Pct,Series_Complete_Yes,Series_Complete_12Plus,Series_Complete_12PlusPop_Pct,Series_Complete_18Plus,Series_Complete_18PlusPop_Pct,Series_Complete_65Plus,Series_Complete_65PlusPop_Pct,Completeness_pct,Administered_Dose1_Recip,Administered_Dose1_Pop_Pct,Administered_Dose1_Recip_12Plus,Administered_Dose1_Recip_12PlusPop_Pct,Administered_Dose1_Recip_18Plus,Administered_Dose1_Recip_18PlusPop_Pct,Administered_Dose1_Recip_65Plus,Administered_Dose1_Recip_65PlusPop_Pct,SVI_CTGY,Series_Complete_Pop_Pct_SVI,Series_Complete_12PlusPop_Pct_SVI,Series_Complete_18PlusPop_Pct_SVI,Series_Complete_65PlusPop_Pct_SVI
715,08/02/2021,47159,31,Smith County,TN,23.0,4643,4643,26.9,4576,29.2,1930,55.4,97.8,5303.0,26.3,5301.0,30.7,5207.0,33.2,2096.0,60.1,Low-Mod,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI
716,08/02/2021,21211,31,Shelby County,KY,39.6,19438,19438,46.5,18497,48.6,5455,70.4,93.4,21897.0,44.7,21897.0,52.4,20582.0,54.1,5725.0,73.8,Low-Mod,Low-Mod VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,High VC/Low-Mod SVI
717,08/02/2021,30089,31,Sanders County,MT,31.0,3755,3755,34.9,3710,37.1,2119,54.1,95.5,3942.0,32.5,3942.0,36.6,3867.0,38.7,2166.0,55.3,Low-Mod,Low-Mod VC/Low-Mod SVI,Low-Mod VC/Low-Mod SVI,Low-Mod VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI
718,08/02/2021,51678,31,Lexington city,VA,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low-Mod,,,,
719,08/02/2021,19059,31,Dickinson County,IA,48.9,8437,8437,55.8,8224,58.8,3814,82.7,97.4,9035.0,52.4,9035.0,59.8,8759.0,62.7,3948.0,85.6,Low,Mod-High VC/Low SVI,High VC/Low SVI,High VC/Low SVI,High VC/Low SVI
720,08/02/2021,06073,31,San Diego County,CA,44.0,1467243,1463681,51.2,1371270,52.3,290918,60.1,97.3,2993993.0,89.7,2986115.0,99.9,2811178.0,99.9,687994.0,99.9,Mod-High,Mod-High VC/Mod-High SVI,High VC/Mod-High SVI,High VC/Mod-High SVI,Mod-High VC/Mod-High SVI
721,08/02/2021,06039,31,Madera County,CA,37.6,59148,59070,45.9,55797,48.9,16298,72.2,97.3,71293.0,45.3,71159.0,55.3,66767.0,58.5,19839.0,87.9,High,Low-Mod VC/High SVI,Mod-High VC/High SVI,Mod-High VC/High SVI,High VC/High SVI
722,08/02/2021,38007,31,Billings County,ND,15.2,141,141,17.9,139,18.9,45,21.3,95.1,173.0,18.6,173.0,22.0,171.0,23.3,51.0,24.2,Low,Low VC/Low SVI,Low VC/Low SVI,Low VC/Low SVI,Low VC/Low SVI
723,08/02/2021,21205,31,Rowan County,KY,38.8,9495,9495,44.7,9174,46.6,2806,79.2,93.4,10531.0,43.1,10531.0,49.6,10071.0,51.1,2925.0,82.6,High,Low-Mod VC/High SVI,Mod-High VC/High SVI,Mod-High VC/High SVI,High VC/High SVI
724,08/02/2021,17153,31,Pulaski County,IL,26.5,1416,1415,30.6,1396,33.2,633,51.3,97.7,1927.0,36.1,1925.0,41.6,1872.0,44.6,822.0,66.6,Mod-High,Low VC/Mod-High SVI,Low-Mod VC/Mod-High SVI,Low-Mod VC/Mod-High SVI,Mod-High VC/Mod-High SVI
725,08/02/2021,30075,31,Powder River County,MT,16.6,280,280,18.5,279,19.9,159,34.1,95.5,305.0,18.1,305.0,20.2,304.0,21.7,168.0,36.1,Low,Low VC/Low SVI,Low VC/Low SVI,Low VC/Low SVI,Low-Mod VC/Low SVI
726,08/02/2021,20151,31,Pratt County,KS,37.5,3434,3434,44.5,3336,47.8,1341,69.0,93.4,3883.0,42.4,3883.0,50.3,3747.0,53.7,1463.0,75.3,Low-Mod,Low-Mod VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI
727,08/02/2021,06069,31,San Benito County,CA,46.6,29273,29202,55.7,26998,57.7,5782,70.1,97.3,34136.0,54.3,34034.0,64.9,31399.0,67.1,6701.0,81.2,Mod-High,Mod-High VC/Mod-High SVI,High VC/Mod-High SVI,High VC/Mod-High SVI,High VC/Mod-High SVI
728,08/02/2021,48185,31,Grimes County,TX,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,High,,,,
729,08/02/2021,22057,31,Lafourche Parish,LA,29.7,28968,28967,35.0,28349,37.7,9894,63.5,96.0,34805.0,35.7,34802.0,42.1,33555.0,44.7,11056.0,71.0,High,Low VC/High SVI,Low-Mod VC/High SVI,Low-Mod VC/High SVI,Mod-High VC/High SVI
730,08/02/2021,30013,31,Cascade County,MT,41.5,33769,33765,49.0,32667,51.7,11792,75.8,95.5,37187.0,45.7,37179.0,53.9,35830.0,56.8,12652.0,81.3,Low-Mod,Mod-High VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,High VC/Low-Mod SVI,High VC/Low-Mod SVI
731,08/02/2021,36083,31,Rensselaer County,NY,57.8,91792,91788,66.2,87093,68.0,23837,85.7,97.5,98263.0,61.9,98235.0,70.9,92872.0,72.5,25152.0,90.5,Low-Mod,High VC/Low-Mod SVI,High VC/Low-Mod SVI,High VC/Low-Mod SVI,High VC/Low-Mod SVI
732,08/02/2021,17159,31,Richland County,IL,34.5,5349,5345,40.5,5216,43.4,2271,69.4,97.7,6221.0,40.1,6212.0,47.1,6015.0,50.1,2566.0,78.5,Low-Mod,Low-Mod VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI
733,08/02/2021,49051,31,Wasatch County,UT,42.9,14634,14631,53.4,13710,58.0,3470,82.8,97.1,16679.0,48.9,16673.0,60.8,15395.0,65.1,3772.0,90.0,Low,Mod-High VC/Low SVI,High VC/Low SVI,High VC/Low SVI,High VC/Low SVI
734,08/02/2021,49017,31,Garfield County,UT,42.8,2162,2162,49.6,2145,55.1,819,67.5,97.1,2462.0,48.7,2462.0,56.4,2428.0,62.4,902.0,74.3,Low-Mod,Mod-High VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,High VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI
735,08/02/2021,37187,31,Washington County,NC,33.1,3837,3834,38.0,3763,40.6,1923,65.6,96.3,4710.0,40.7,4703.0,46.6,4592.0,49.5,2269.0,77.4,High,Low-Mod VC/High SVI,Low-Mod VC/High SVI,Mod-High VC/High SVI,Mod-High VC/High SVI
736,08/02/2021,17005,31,Bond County,IL,38.8,6369,6360,43.9,6152,46.3,2256,70.6,97.7,7848.0,47.8,7826.0,54.0,7493.0,56.4,2543.0,79.6,Low-Mod,Low-Mod VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,High VC/Low-Mod SVI
737,08/02/2021,48451,31,Tom Green County,TX,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mod-High,,,,
738,08/02/2021,05019,31,Clark County,AR,34.4,7688,7684,39.5,7445,41.2,2840,75.7,89.3,9532.0,42.7,9525.0,48.9,9036.0,50.0,3100.0,82.6,High,Low-Mod VC/High SVI,Low-Mod VC/High SVI,Mod-High VC/High SVI,High VC/High SVI
739,08/02/2021,21193,31,Perry County,KY,44.0,11341,11341,52.1,11043,55.6,3648,81.2,93.4,12802.0,49.7,12802.0,58.8,12318.0,62.1,3917.0,87.2,High,Mod-High VC/High SVI,High VC/High SVI,High VC/High SVI,High VC/High SVI
740,08/02/2021,55091,31,Pepin County,WI,41.4,3014,3014,48.0,2872,49.8,1280,74.7,97.0,3178.0,43.6,3178.0,50.6,3020.0,52.4,1311.0,76.5,Low,Mod-High VC/Low SVI,Mod-High VC/Low SVI,Mod-High VC/Low SVI,High VC/Low SVI
741,08/02/2021,36017,31,Chenango County,NY,49.7,23443,23441,57.3,22470,59.9,7736,78.5,97.5,25112.0,53.2,25109.0,61.4,23957.0,63.9,8170.0,82.9,Mod-High,Mod-High VC/Mod-High SVI,High VC/Mod-High SVI,High VC/Mod-High SVI,High VC/Mod-High SVI
742,08/02/2021,27109,31,Olmsted County,MN,60.9,96326,95961,72.4,89222,74.6,22033,87.3,94.5,103545.0,65.4,103082.0,77.8,95757.0,80.1,22929.0,90.9,Low-Mod,High VC/Low-Mod SVI,High VC/Low-Mod SVI,High VC/Low-Mod SVI,High VC/Low-Mod SVI
743,08/02/2021,41025,31,Harney County,OR,34.7,2564,2561,40.0,2496,42.3,1108,60.1,97.7,2804.0,37.9,2801.0,43.7,2720.0,46.0,1163.0,63.1,Mod-High,Low-Mod VC/Mod-High SVI,Mod-High VC/Mod-High SVI,Mod-High VC/Mod-High SVI,Mod-High VC/Mod-High SVI
744,08/02/2021,17129,31,Menard County,IL,43.4,5287,5281,50.1,5067,53.0,1892,77.5,97.7,6214.0,51.0,6203.0,58.8,5889.0,61.6,2102.0,86.1,Low,Mod-High VC/Low SVI,High VC/Low SVI,High VC/Low SVI,High VC/Low SVI
745,08/02/2021,27125,31,Red Lake County,MN,43.1,1747,1746,51.2,1677,54.5,653,74.7,94.5,1968.0,48.5,1966.0,57.6,1877.0,61.0,728.0,83.3,Low,Mod-High VC/Low SVI,High VC/Low SVI,High VC/Low SVI,High VC/Low SVI
746,08/02/2021,55117,31,Sheboygan County,WI,49.1,56601,56600,57.0,54090,60.0,18414,86.1,97.0,60255.0,52.2,60250.0,60.7,57176.0,63.5,18915.0,88.4,Low,Mod-High VC/Low SVI,High VC/Low SVI,High VC/Low SVI,High VC/Low SVI
747,08/02/2021,48263,31,Kent County,TX,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low-Mod,,,,
748,08/02/2021,27129,31,Renville County,MN,44.2,6433,6421,52.2,6174,55.3,2590,84.5,94.5,7111.0,48.9,7092.0,57.7,6807.0,61.0,2731.0,89.1,Low,Mod-High VC/Low SVI,High VC/Low SVI,High VC/Low SVI,High VC/Low SVI
749,08/02/2021,40123,31,Pontotoc County,OK,38.5,14728,14728,46.0,14236,49.0,4331,68.2,93.5,17459.0,45.6,17458.0,54.5,16773.0,57.7,4860.0,76.5,Mod-High,Low-Mod VC/Mod-High SVI,Mod-High VC/Mod-High SVI,Mod-High VC/Mod-High SVI,Mod-High VC/Mod-High SVI
750,08/02/2021,36109,31,Tompkins County,NY,67.2,68631,68627,74.3,65134,74.7,13755,89.1,97.5,73038.0,71.5,73031.0,79.0,69240.0,79.4,14471.0,93.8,Low-Mod,High VC/Low-Mod SVI,High VC/Low-Mod SVI,High VC/Low-Mod SVI,High VC/Low-Mod SVI
751,08/02/2021,19109,31,Kossuth County,IA,44.3,6563,6563,51.6,6415,55.5,2851,79.0,97.4,6977.0,47.1,6977.0,54.8,6791.0,58.8,2910.0,80.6,Low,Mod-High VC/Low SVI,High VC/Low SVI,High VC/Low SVI,High VC/Low SVI
752,08/02/2021,40139,31,Texas County,OK,30.6,6106,6106,37.9,5982,41.7,1624,68.8,93.5,7304.0,36.6,7304.0,45.4,7087.0,49.4,1794.0,76.0,High,Low-Mod VC/High SVI,Low-Mod VC/High SVI,Mod-High VC/High SVI,Mod-High VC/High SVI
753,08/02/2021,55097,31,Portage County,WI,49.6,35082,35080,56.5,33456,58.4,10584,86.3,97.0,37633.0,53.2,37630.0,60.6,35629.0,62.2,11143.0,90.9,Low,Mod-High VC/Low SVI,High VC/Low SVI,High VC/Low SVI,High VC/Low SVI
754,08/02/2021,01017,31,Chambers County,AL,21.2,7042,7042,24.6,6925,26.3,3005,44.8,91.8,8729.0,26.2,8729.0,30.5,8505.0,32.3,3420.0,50.9,Mod-High,Low VC/Mod-High SVI,Low VC/Mod-High SVI,Low VC/Mod-High SVI,Low-Mod VC/Mod-High SVI
755,08/02/2021,18035,31,Delaware County,IN,39.8,45379,45376,45.1,43856,47.0,15781,79.2,98.6,48269.0,42.3,48263.0,48.0,46351.0,49.6,16170.0,81.1,Mod-High,Low-Mod VC/Mod-High SVI,Mod-High VC/Mod-High SVI,Mod-High VC/Mod-High SVI,High VC/Mod-High SVI
756,08/02/2021,28127,31,Simpson County,MS,29.9,7964,7964,35.0,7820,38.2,3229,66.9,98.3,9412.0,35.3,9412.0,41.4,9083.0,44.4,3516.0,72.9,High,Low VC/High SVI,Low-Mod VC/High SVI,Low-Mod VC/High SVI,Mod-High VC/High SVI
757,08/02/2021,51103,31,Lancaster County,VA,32.1,3400,3399,35.5,3338,37.2,1853,47.7,51.2,3753.0,35.4,3752.0,39.2,3667.0,40.9,2018.0,51.9,Low,Low-Mod VC/Low SVI,Low-Mod VC/Low SVI,Low-Mod VC/Low SVI,Low-Mod VC/Low SVI
758,08/02/2021,31083,31,Harlan County,NE,32.8,1108,1108,38.0,1083,40.5,558,60.5,88.7,1111.0,32.9,,0.0,,0.0,,0.0,Low,Low-Mod VC/Low SVI,Low-Mod VC/Low SVI,Mod-High VC/Low SVI,Mod-High VC/Low SVI
759,08/02/2021,05063,31,Independence County,AR,26.7,10091,10081,31.8,9805,34.3,3798,55.9,89.3,13083.0,34.6,13062.0,41.2,12382.0,43.3,4339.0,63.9,High,Low VC/High SVI,Low-Mod VC/High SVI,Low-Mod VC/High SVI,Mod-High VC/High SVI
760,08/02/2021,17033,31,Crawford County,IL,37.2,6937,6930,42.8,6743,45.1,2709,74.8,97.7,7989.0,42.8,7971.0,49.2,7716.0,51.6,3197.0,88.3,Low-Mod,Low-Mod VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,High VC/Low-Mod SVI
761,08/02/2021,06065,31,Riverside County,CA,42.2,1042447,1040721,50.2,979916,52.8,266364,72.8,97.3,1216392.0,49.2,1213544.0,58.5,1134807.0,61.1,310039.0,84.7,High,Mod-High VC/High SVI,High VC/High SVI,High VC/High SVI,High VC/High SVI
762,08/02/2021,13103,31,Effingham County,GA,16.2,10417,10417,19.6,9988,21.1,3278,43.0,54.1,11803.0,18.4,11796.0,22.2,11118.0,23.5,3586.0,47.0,Low,Low VC/Low SVI,Low VC/Low SVI,Low VC/Low SVI,Low-Mod VC/Low SVI
763,08/02/2021,35031,31,McKinley County,NM,90.4,64505,64491,99.9,56231,99.9,11321,99.9,82.6,70417.0,98.7,70373.0,99.9,60512.0,99.9,12166.0,99.9,High,High VC/High SVI,High VC/High SVI,High VC/High SVI,High VC/High SVI
764,08/02/2021,38071,31,Ramsey County,ND,45.6,5248,5242,54.4,5121,57.9,1877,80.3,95.1,5674.0,49.3,5663.0,58.8,5492.0,62.1,1998.0,85.5,Low-Mod,Mod-High VC/Low-Mod SVI,High VC/Low-Mod SVI,High VC/Low-Mod SVI,High VC/Low-Mod SVI
765,08/02/2021,54037,31,Jefferson County,WV,29.7,16982,16977,34.5,15819,35.5,4907,51.3,57.7,22408.0,39.2,22399.0,45.5,20464.0,45.9,5722.0,59.8,Low,Low VC/Low SVI,Low-Mod VC/Low SVI,Low-Mod VC/Low SVI,Mod-High VC/Low SVI
766,08/02/2021,51093,31,Isle of Wight County,VA,14.5,5371,5359,16.7,5018,17.1,1613,21.9,51.2,6321.0,17.0,6296.0,19.6,5885.0,20.0,1799.0,24.4,Low-Mod,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI
767,08/02/2021,28085,31,Lincoln County,MS,25.7,8792,8792,30.4,8632,33.0,3625,60.8,98.3,10333.0,30.3,10328.0,35.7,9984.0,38.1,3974.0,66.6,High,Low VC/High SVI,Low-Mod VC/High SVI,Low-Mod VC/High SVI,Mod-High VC/High SVI
768,08/02/2021,41005,31,Clackamas County,OR,55.9,233762,233079,64.5,217473,66.0,62446,79.6,97.7,246595.0,59.0,245636.0,68.0,227964.0,69.2,63658.0,81.1,Low,High VC/Low SVI,High VC/Low SVI,High VC/Low SVI,High VC/Low SVI
769,08/02/2021,39029,31,Columbiana County,OH,39.0,39728,39727,44.9,38734,47.6,16067,74.5,97.6,40951.0,40.2,40948.0,46.2,39792.0,49.0,16480.0,76.4,Low-Mod,Low-Mod VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,High VC/Low-Mod SVI
770,08/02/2021,21181,31,Nicholas County,KY,40.0,2904,2904,47.5,2836,51.5,1105,89.3,93.4,3189.0,43.9,3189.0,52.2,3089.0,56.1,1145.0,92.5,High,Mod-High VC/High SVI,Mod-High VC/High SVI,High VC/High SVI,High VC/High SVI
771,08/02/2021,18165,31,Vermillion County,IN,36.9,5714,5714,42.8,5565,46.0,2370,75.3,98.6,6121.0,39.5,6121.0,45.9,5931.0,49.1,2450.0,77.8,Low-Mod,Low-Mod VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,High VC/Low-Mod SVI
772,08/02/2021,48081,31,Coke County,TX,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mod-High,,,,
773,08/02/2021,29151,31,Osage County,MO,28.6,3895,3895,33.3,3809,36.2,1538,63.7,90.8,4561.0,33.5,4561.0,39.0,4386.0,41.7,1614.0,66.8,Low,Low VC/Low SVI,Low-Mod VC/Low SVI,Low-Mod VC/Low SVI,Mod-High VC/Low SVI
774,08/02/2021,06081,31,San Mateo County,CA,67.6,517903,516089,77.7,479200,78.4,106221,83.7,97.3,581290.0,75.8,578714.0,87.1,536701.0,87.8,119234.0,94.0,Low-Mod,High VC/Low-Mod SVI,High VC/Low-Mod SVI,High VC/Low-Mod SVI,High VC/Low-Mod SVI
775,08/02/2021,72073,31,Jayuya Municipio,PR,62.6,8692,8692,70.2,7999,70.2,2163,91.6,96.0,9636.0,69.4,9634.0,77.8,8840.0,77.5,2335.0,98.9,High,High VC/High SVI,High VC/High SVI,High VC/High SVI,High VC/High SVI
776,08/02/2021,19077,31,Guthrie County,IA,48.5,5189,5189,56.3,4999,59.8,2141,87.9,97.4,5533.0,51.8,5533.0,60.0,5310.0,63.6,2220.0,91.2,Low,Mod-High VC/Low SVI,High VC/Low SVI,High VC/Low SVI,High VC/Low SVI
777,08/02/2021,20083,31,Hodgeman County,KS,36.7,659,659,43.2,651,47.1,268,61.2,93.4,725.0,40.4,725.0,47.5,716.0,51.8,289.0,66.0,Low,Low-Mod VC/Low SVI,Mod-High VC/Low SVI,Mod-High VC/Low SVI,Mod-High VC/Low SVI
778,08/02/2021,40021,31,Cherokee County,OK,33.0,16067,16067,38.5,15495,40.7,5177,62.6,93.5,19717.0,40.5,19717.0,47.3,18861.0,49.5,5984.0,72.4,High,Low-Mod VC/High SVI,Low-Mod VC/High SVI,Mod-High VC/High SVI,Mod-High VC/High SVI
779,08/02/2021,37143,31,Perquimans County,NC,19.6,2634,2634,22.2,2594,23.7,1365,37.2,96.3,4449.0,33.0,4449.0,37.5,4398.0,40.1,2428.0,66.1,Mod-High,Low VC/Mod-High SVI,Low VC/Mod-High SVI,Low VC/Mod-High SVI,Low-Mod VC/Mod-High SVI
780,08/02/2021,48201,31,Harris County,TX,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mod-High,,,,
781,08/02/2021,51036,31,Charles City County,VA,3.3,227,227,3.6,218,3.7,86,4.8,51.2,276.0,4.0,276.0,4.4,260.0,4.4,108.0,6.1,Low,Low VC/Low SVI,Low VC/Low SVI,Low VC/Low SVI,Low VC/Low SVI
782,08/02/2021,48311,31,McMullen County,TX,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,High,,,,
783,08/02/2021,55073,31,Marathon County,WI,47.4,64316,64316,55.6,61259,58.4,20600,83.5,97.0,69038.0,50.9,69036.0,59.6,65319.0,62.2,21447.0,86.9,Low,Mod-High VC/Low SVI,High VC/Low SVI,High VC/Low SVI,High VC/Low SVI
784,08/02/2021,17091,31,Kankakee County,IL,35.9,39389,39336,41.8,37846,44.4,13149,69.1,97.7,48699.0,44.3,48601.0,51.6,46327.0,54.4,15109.0,79.4,Mod-High,Low-Mod VC/Mod-High SVI,Mod-High VC/Mod-High SVI,Mod-High VC/Mod-High SVI,Mod-High VC/Mod-High SVI
785,08/02/2021,42039,31,Crawford County,PA,40.5,34257,34257,46.6,33214,49.3,13356,74.4,93.7,37631.0,44.5,37629.0,51.2,36276.0,53.9,14189.0,79.0,Mod-High,Mod-High VC/Mod-High SVI,Mod-High VC/Mod-High SVI,Mod-High VC/Mod-High SVI,High VC/Mod-High SVI
786,08/02/2021,48113,31,Dallas County,TX,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,High,,,,
787,08/02/2021,48305,31,Lynn County,TX,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,High,,,,
788,08/02/2021,04013,31,Maricopa County,AZ,42.3,1899456,1899410,50.0,1801298,52.5,507068,72.8,97.5,2241646.0,50.0,2241416.0,59.0,2111241.0,61.5,594655.0,85.4,Mod-High,Mod-High VC/Mod-High SVI,High VC/Mod-High SVI,High VC/Mod-High SVI,High VC/Mod-High SVI
789,08/02/2021,50001,31,Addison County,VT,59.9,22019,22018,66.9,20650,67.2,6316,83.1,73.8,24386.0,66.3,24377.0,74.1,22854.0,74.4,6772.0,89.1,Low,High VC/Low SVI,High VC/Low SVI,High VC/Low SVI,High VC/Low SVI
790,08/02/2021,36059,31,Nassau County,NY,62.0,841406,841376,71.9,794245,74.5,213752,86.6,97.5,934445.0,68.9,934328.0,79.9,876631.0,82.2,232855.0,94.4,Low,High VC/Low SVI,High VC/Low SVI,High VC/Low SVI,High VC/Low SVI
791,08/02/2021,05073,31,Lafayette County,AR,25.0,1656,1655,28.3,1645,30.5,772,47.2,89.3,2035.0,30.7,2032.0,34.7,2004.0,37.1,869.0,53.1,High,Low VC/High SVI,Low VC/High SVI,Low-Mod VC/High SVI,Low-Mod VC/High SVI
792,08/02/2021,29041,31,Chariton County,MO,28.6,2121,2121,33.7,2092,36.5,960,53.2,90.8,2431.0,32.7,2430.0,38.6,2383.0,41.6,1035.0,57.3,Low,Low VC/Low SVI,Low-Mod VC/Low SVI,Low-Mod VC/Low SVI,Mod-High VC/Low SVI
793,08/02/2021,21009,31,Barren County,KY,34.4,15232,15232,40.7,14856,43.9,5581,70.0,93.4,16976.0,38.4,16975.0,45.4,16405.0,48.4,5939.0,74.5,High,Low-Mod VC/High SVI,Mod-High VC/High SVI,Mod-High VC/High SVI,High VC/High SVI
794,08/02/2021,24019,31,Dorchester County,MD,47.2,15060,15059,54.7,14677,58.2,5828,82.5,98.6,16628.0,52.1,16626.0,60.4,16135.0,64.0,6166.0,87.3,High,Mod-High VC/High SVI,High VC/High SVI,High VC/High SVI,High VC/High SVI
795,08/02/2021,25013,31,Hampden County,MA,51.1,238256,237804,59.1,224682,61.2,63868,79.0,89.4,271094.0,58.1,270376.0,67.2,253815.0,69.2,70329.0,87.0,High,High VC/High SVI,High VC/High SVI,High VC/High SVI,High VC/High SVI
796,08/02/2021,18115,31,Ohio County,IN,59.8,3511,3510,68.5,3453,73.2,1549,99.9,98.6,3731.0,63.5,3730.0,72.8,3643.0,77.2,1596.0,99.9,Low,High VC/Low SVI,High VC/Low SVI,High VC/Low SVI,High VC/Low SVI
797,08/02/2021,20025,31,Clark County,KS,37.9,756,756,45.0,733,48.8,322,75.2,93.4,810.0,40.6,810.0,48.2,781.0,52.0,338.0,79.0,Low-Mod,Low-Mod VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,High VC/Low-Mod SVI
798,08/02/2021,16001,31,Ada County,ID,46.1,222018,222013,54.1,221980,60.0,63240,87.9,97.7,241409.0,50.1,241405.0,58.8,241325.0,65.2,66110.0,91.9,Low,Mod-High VC/Low SVI,High VC/Low SVI,High VC/Low SVI,High VC/Low SVI
799,08/02/2021,27135,31,Roseau County,MN,41.1,6235,6231,48.7,5997,52.2,2213,80.5,94.5,6706.0,44.2,6698.0,52.3,6434.0,56.0,2332.0,84.8,Low,Mod-High VC/Low SVI,Mod-High VC/Low SVI,High VC/Low SVI,High VC/Low SVI
800,08/02/2021,51001,31,Accomack County,VA,49.9,16130,16126,57.9,15698,61.3,6503,82.0,51.2,18024.0,55.8,18014.0,64.6,17415.0,68.0,6838.0,86.2,High,Mod-High VC/High SVI,High VC/High SVI,High VC/High SVI,High VC/High SVI
801,08/02/2021,72149,31,Villalba Municipio,PR,71.7,15323,15320,80.4,14047,80.1,3574,98.4,96.0,16889.0,79.0,16876.0,88.5,15364.0,87.6,3827.0,99.9,High,High VC/High SVI,High VC/High SVI,High VC/High SVI,High VC/High SVI
802,08/02/2021,08001,31,Adams County,CO,39.4,203956,203286,47.4,185245,48.5,25021,45.1,76.6,205845.0,39.8,,0.0,,0.0,,0.0,Mod-High,Low-Mod VC/Mod-High SVI,Mod-High VC/Mod-High SVI,Mod-High VC/Mod-High SVI,Low-Mod VC/Mod-High SVI
803,08/02/2021,20139,31,Osage County,KS,38.0,6064,6064,44.4,5900,48.1,2468,75.3,93.4,6840.0,42.9,6839.0,50.0,6591.0,53.8,2619.0,79.9,Low,Low-Mod VC/Low SVI,Mod-High VC/Low SVI,Mod-High VC/Low SVI,High VC/Low SVI
804,08/02/2021,48265,31,Kerr County,TX,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mod-High,,,,
805,08/02/2021,40111,31,Okmulgee County,OK,30.0,11532,11532,35.3,11336,38.5,4583,62.6,93.5,13714.0,35.7,13714.0,42.0,13373.0,45.4,5121.0,69.9,High,Low-Mod VC/High SVI,Low-Mod VC/High SVI,Low-Mod VC/High SVI,Mod-High VC/High SVI
806,08/02/2021,19173,31,Taylor County,IA,38.8,2375,2375,46.1,2345,50.0,1116,80.2,97.4,2527.0,41.3,2527.0,49.0,2481.0,52.9,1145.0,82.3,Low-Mod,Low-Mod VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,High VC/Low-Mod SVI,High VC/Low-Mod SVI
807,08/02/2021,72153,31,Yauco Municipio,PR,63.9,21470,21463,71.7,19814,71.9,5788,99.9,96.0,24721.0,73.6,24707.0,82.5,22750.0,82.6,6575.0,99.9,Mod-High,High VC/Mod-High SVI,High VC/Mod-High SVI,High VC/Mod-High SVI,High VC/Mod-High SVI
808,08/02/2021,UNK,31,Unknown County,WV,0.0,295982,295845,0.0,287605,0.0,113233,0.0,57.7,314759.0,0.0,314433.0,0.0,304183.0,0.0,118912.0,0.0,,,,,
809,08/02/2021,38069,31,Pierce County,ND,37.0,1471,1470,43.6,1427,46.5,666,70.5,95.1,1618.0,40.7,1616.0,47.9,1547.0,50.4,713.0,75.4,Low,Low-Mod VC/Low SVI,Mod-High VC/Low SVI,Mod-High VC/Low SVI,High VC/Low SVI
