,date,geoid,county,state,cases,cases_avg,cases_avg_per_100k,deaths,deaths_avg,deaths_avg_per_100k
2745,2021-08-05,USA-13217,13217,Georgia,57,44.71,40.01,0,0.14,0.13
2746,2021-08-05,USA-13215,13215,Georgia,68,60.71,31.01,0,0.29,0.15
2747,2021-08-05,USA-13213,13213,Georgia,35,16.14,40.26,0,0.0,0.0
2748,2021-08-05,USA-13211,13211,Georgia,5,6.0,31.13,0,0.0,0.0
2749,2021-08-05,USA-13209,13209,Georgia,19,8.71,95.01,0,0.0,0.0
2750,2021-08-05,USA-13207,13207,Georgia,10,13.0,47.14,0,0.14,0.52
2751,2021-08-05,USA-13205,13205,Georgia,19,12.29,56.19,0,0.0,0.0
2752,2021-08-05,USA-13201,13201,Georgia,5,3.43,59.96,0,0.0,0.0
2753,2021-08-05,USA-13199,13199,Georgia,9,10.71,50.62,0,0.0,0.0
2754,2021-08-05,USA-13191,13191,Georgia,17,5.71,39.74,0,0.0,0.0
2755,2021-08-05,USA-13189,13189,Georgia,17,9.57,44.91,0,0.0,0.0
2756,2021-08-05,USA-13197,13197,Georgia,9,5.0,59.82,0,0.0,0.0
2757,2021-08-05,USA-13195,13195,Georgia,6,10.14,33.95,0,0.0,0.0
2758,2021-08-05,USA-13193,13193,Georgia,3,3.43,26.48,0,0.0,0.0
2759,2021-08-05,USA-13187,13187,Georgia,26,11.29,33.58,0,0.14,0.43
2760,2021-08-05,USA-13185,13185,Georgia,176,116.14,98.92,0,0.14,0.12
2761,2021-08-05,USA-13183,13183,Georgia,17,10.29,52.59,0,0.0,0.0
2762,2021-08-05,USA-13181,13181,Georgia,2,1.71,21.64,0,0.0,0.0
2763,2021-08-05,USA-13179,13179,Georgia,29,34.14,55.58,1,0.14,0.23
2764,2021-08-05,USA-13177,13177,Georgia,26,20.86,69.54,0,0.0,0.0
2765,2021-08-05,USA-13175,13175,Georgia,39,28.71,60.39,0,0.0,0.0
2766,2021-08-05,USA-13173,13173,Georgia,5,6.57,63.05,0,0.0,0.0
2767,2021-08-05,USA-13171,13171,Georgia,8,14.29,74.88,0,0.0,0.0
2768,2021-08-05,USA-13169,13169,Georgia,5,4.57,15.91,0,0.0,0.0
2769,2021-08-05,USA-13167,13167,Georgia,1,3.14,32.59,0,0.0,0.0
2770,2021-08-05,USA-13165,13165,Georgia,4,3.86,44.46,0,0.0,0.0
2771,2021-08-05,USA-13163,13163,Georgia,3,4.29,27.9,0,0.0,0.0
2772,2021-08-05,USA-13161,13161,Georgia,15,9.43,62.38,0,0.0,0.0
2773,2021-08-05,USA-13159,13159,Georgia,11,6.57,46.22,0,0.0,0.0
2774,2021-08-05,USA-13157,13157,Georgia,39,32.0,43.85,0,0.0,0.0
2775,2021-08-05,USA-13155,13155,Georgia,12,6.14,65.24,0,0.0,0.0
2776,2021-08-05,USA-13153,13153,Georgia,104,83.0,52.58,0,0.0,0.0
2777,2021-08-05,USA-13151,13151,Georgia,127,94.29,40.2,1,0.29,0.12
2778,2021-08-05,USA-13149,13149,Georgia,6,5.57,46.73,0,0.0,0.0
2779,2021-08-05,USA-13147,13147,Georgia,8,6.86,26.17,0,0.0,0.0
2780,2021-08-05,USA-13145,13145,Georgia,8,8.57,24.33,0,0.14,0.41
2781,2021-08-05,USA-13143,13143,Georgia,6,7.29,24.46,0,0.0,0.0
2782,2021-08-05,USA-13141,13141,Georgia,3,1.71,20.27,0,0.0,0.0
2783,2021-08-05,USA-13139,13139,Georgia,77,57.71,28.23,0,0.29,0.14
2784,2021-08-05,USA-13137,13137,Georgia,24,11.29,24.9,0,0.14,0.32
2785,2021-08-05,USA-13135,13135,Georgia,253,198.71,21.22,1,0.71,0.08
2786,2021-08-05,USA-13133,13133,Georgia,10,7.43,40.54,0,0.0,0.0
2787,2021-08-05,USA-13131,13131,Georgia,56,15.43,62.63,0,0.0,0.0
2788,2021-08-05,USA-13129,13129,Georgia,38,18.71,32.29,0,0.0,0.0
2789,2021-08-05,USA-13127,13127,Georgia,131,76.71,89.94,0,0.14,0.17
2790,2021-08-05,USA-13125,13125,Georgia,1,1.71,57.7,0,0.0,0.0
2791,2021-08-05,USA-13123,13123,Georgia,44,10.0,31.88,0,0.14,0.46
2792,2021-08-05,USA-13121,13121,Georgia,461,347.57,32.67,2,0.57,0.05
2793,2021-08-05,USA-13119,13119,Georgia,8,5.86,25.09,0,0.0,0.0
2794,2021-08-05,USA-13117,13117,Georgia,104,64.29,26.32,0,0.14,0.06
2795,2021-08-05,USA-13115,13115,Georgia,31,18.71,19.0,-1,0.0,0.0
2796,2021-08-05,USA-13113,13113,Georgia,26,30.43,26.59,0,0.14,0.12
2797,2021-08-05,USA-13111,13111,Georgia,22,7.71,29.46,0,0.0,0.0
2798,2021-08-05,USA-13109,13109,Georgia,18,11.14,104.59,0,0.14,1.34
2799,2021-08-05,USA-13107,13107,Georgia,37,19.71,87.05,0,0.0,0.0
2800,2021-08-05,USA-13105,13105,Georgia,2,3.86,20.1,0,0.0,0.0
2801,2021-08-05,USA-13103,13103,Georgia,45,33.14,51.55,0,0.0,0.0
2802,2021-08-05,USA-13101,13101,Georgia,8,4.14,103.42,0,0.0,0.0
2803,2021-08-05,USA-13099,13099,Georgia,12,10.29,100.94,0,0.0,0.0
2804,2021-08-05,USA-13097,13097,Georgia,59,56.71,38.75,1,0.29,0.2
2805,2021-08-05,USA-13095,13095,Georgia,47,41.0,46.61,0,0.14,0.16
2806,2021-08-05,USA-13093,13093,Georgia,8,3.71,27.74,0,0.0,0.0
2807,2021-08-05,USA-13091,13091,Georgia,15,12.71,61.7,0,0.14,0.69
2808,2021-08-05,USA-13089,13089,Georgia,275,223.57,29.44,3,0.57,0.08
2809,2021-08-05,USA-13087,13087,Georgia,52,19.43,73.58,0,0.29,1.08
2810,2021-08-05,USA-13085,13085,Georgia,8,6.0,22.98,0,0.0,0.0
2811,2021-08-05,USA-13083,13083,Georgia,5,4.14,25.71,0,0.0,0.0
2812,2021-08-05,USA-13081,13081,Georgia,22,8.14,36.4,1,0.43,1.92
2813,2021-08-05,USA-13079,13079,Georgia,1,2.29,18.43,0,0.0,0.0
2814,2021-08-05,USA-13077,13077,Georgia,60,50.0,33.67,3,0.71,0.48
2815,2021-08-05,USA-13075,13075,Georgia,24,17.14,99.26,0,0.0,0.0
2816,2021-08-05,USA-13073,13073,Georgia,80,69.71,44.49,1,0.14,0.09
2817,2021-08-05,USA-13071,13071,Georgia,33,38.71,84.9,0,0.43,0.94
2818,2021-08-05,USA-13069,13069,Georgia,48,29.0,67.02,0,0.0,0.0
2819,2021-08-05,USA-13067,13067,Georgia,358,238.71,31.4,5,1.0,0.13
2820,2021-08-05,USA-13065,13065,Georgia,4,4.29,64.76,0,0.0,0.0
2821,2021-08-05,USA-13063,13063,Georgia,119,100.43,34.36,2,0.33,0.11
2822,2021-08-05,USA-13061,13061,Georgia,2,1.29,45.37,0,0.0,0.0
2823,2021-08-05,USA-13059,13059,Georgia,48,39.57,30.84,0,0.0,0.0
2824,2021-08-05,USA-13057,13057,Georgia,100,83.0,32.07,0,0.0,0.0
2825,2021-08-05,USA-13055,13055,Georgia,2,5.0,20.17,0,0.0,0.0
2826,2021-08-05,USA-13053,13053,Georgia,3,4.29,7.53,0,0.0,0.0
2827,2021-08-05,USA-13051,13051,Georgia,206,164.14,56.71,1,1.14,0.39
2828,2021-08-05,USA-13049,13049,Georgia,13,6.0,44.8,1,0.14,1.07
2829,2021-08-05,USA-13047,13047,Georgia,15,17.43,25.79,0,0.0,0.0
2830,2021-08-05,USA-13045,13045,Georgia,56,47.71,39.76,0,0.43,0.36
2831,2021-08-05,USA-13043,13043,Georgia,6,4.29,39.67,0,0.0,0.0
2832,2021-08-05,USA-13039,13039,Georgia,58,36.71,67.16,0,0.29,0.52
2833,2021-08-05,USA-13037,13037,Georgia,1,4.0,64.63,0,0.0,0.0
2834,2021-08-05,USA-13035,13035,Georgia,18,10.43,41.82,0,0.0,0.0
2835,2021-08-05,USA-13033,13033,Georgia,11,11.0,49.14,0,0.14,0.64
2836,2021-08-05,USA-13031,13031,Georgia,73,46.14,57.96,1,0.29,0.36
2837,2021-08-05,USA-13029,13029,Georgia,30,21.86,55.16,0,0.0,0.0
2838,2021-08-05,USA-13027,13027,Georgia,4,10.71,69.32,0,0.0,0.0
2839,2021-08-05,USA-13025,13025,Georgia,31,19.0,99.43,1,0.14,0.75
2840,2021-08-05,USA-13023,13023,Georgia,9,11.57,89.89,0,0.0,0.0
2841,2021-08-05,USA-13021,13021,Georgia,104,64.43,42.07,2,0.43,0.28
2842,2021-08-05,USA-13019,13019,Georgia,23,15.86,81.75,0,0.0,0.0
2843,2021-08-05,USA-13017,13017,Georgia,25,9.71,58.17,0,0.0,0.0
2844,2021-08-05,USA-13015,13015,Georgia,43,30.29,28.11,0,0.14,0.13
2845,2021-08-05,USA-13013,13013,Georgia,43,33.29,39.99,0,0.0,0.0
2846,2021-08-05,USA-13011,13011,Georgia,12,5.86,30.45,0,0.14,0.74
2847,2021-08-05,USA-13009,13009,Georgia,17,11.0,24.5,0,0.0,0.0
2848,2021-08-05,USA-13007,13007,Georgia,2,1.71,56.43,0,0.0,0.0
2849,2021-08-05,USA-13005,13005,Georgia,14,7.71,69.1,0,0.0,0.0
2850,2021-08-05,USA-13003,13003,Georgia,8,4.86,59.49,0,0.0,0.0
2851,2021-08-05,USA-13001,13001,Georgia,9,8.71,47.4,0,0.0,0.0
2852,2021-08-05,USA-12999,12999,Florida,20133,14677.5,,84,72.43,
2853,2021-08-05,USA-12133,12133,Florida,0,15.86,62.25,0,0.0,0.0
2854,2021-08-05,USA-12131,12131,Florida,0,47.43,64.03,0,0.0,0.0
2855,2021-08-05,USA-12129,12129,Florida,0,29.43,87.22,0,0.0,0.0
2856,2021-08-05,USA-12127,12127,Florida,0,502.0,90.73,0,0.0,0.0
2857,2021-08-05,USA-12125,12125,Florida,0,18.86,123.76,0,0.0,0.0
2858,2021-08-05,USA-12123,12123,Florida,0,10.57,49.01,0,0.0,0.0
2859,2021-08-05,USA-12121,12121,Florida,0,35.14,79.12,0,0.0,0.0
2860,2021-08-05,USA-12119,12119,Florida,0,46.0,34.74,0,0.0,0.0
2861,2021-08-05,USA-12111,12111,Florida,0,228.71,69.67,0,0.0,0.0
2862,2021-08-05,USA-12109,12109,Florida,0,234.29,88.52,0,0.0,0.0
2863,2021-08-05,USA-12117,12117,Florida,0,345.71,73.27,0,0.0,0.0
2864,2021-08-05,USA-12115,12115,Florida,0,202.43,46.67,0,0.0,0.0
2865,2021-08-05,USA-12113,12113,Florida,0,110.43,59.91,0,0.0,0.0
2866,2021-08-05,USA-12107,12107,Florida,0,63.29,84.92,0,0.0,0.0
2867,2021-08-05,USA-12105,12105,Florida,0,589.57,81.35,0,0.0,0.0
2868,2021-08-05,USA-12103,12103,Florida,0,592.14,60.73,0,0.0,0.0
2869,2021-08-05,USA-12101,12101,Florida,0,413.14,74.58,0,0.0,0.0
2870,2021-08-05,USA-12099,12099,Florida,0,851.14,56.87,0,0.0,0.0
2871,2021-08-05,USA-12097,12097,Florida,0,308.57,82.12,0,0.0,0.0
2872,2021-08-05,USA-12095,12095,Florida,0,1133.0,81.31,0,0.0,0.0
2873,2021-08-05,USA-12093,12093,Florida,0,21.71,51.49,0,0.0,0.0
2874,2021-08-05,USA-12091,12091,Florida,0,116.57,55.32,0,0.0,0.0
2875,2021-08-05,USA-12089,12089,Florida,0,116.0,130.89,0,0.0,0.0
2876,2021-08-05,USA-12087,12087,Florida,0,35.29,47.54,0,0.0,0.0
2877,2021-08-05,USA-12086,12086,Florida,0,2226.29,81.94,0,0.0,0.0
2878,2021-08-05,USA-12085,12085,Florida,0,79.43,49.33,0,0.0,0.0
2879,2021-08-05,USA-12083,12083,Florida,0,268.57,73.46,0,0.0,0.0
2880,2021-08-05,USA-12081,12081,Florida,0,221.0,54.8,0,0.0,0.0
2881,2021-08-05,USA-12079,12079,Florida,0,12.14,65.66,0,0.0,0.0
2882,2021-08-05,USA-12077,12077,Florida,0,7.86,94.05,0,0.0,0.0
2883,2021-08-05,USA-12075,12075,Florida,0,30.0,72.28,0,0.0,0.0
2884,2021-08-05,USA-12073,12073,Florida,0,216.71,73.82,0,0.0,0.0
2885,2021-08-05,USA-12071,12071,Florida,0,422.29,54.8,0,0.0,0.0
2886,2021-08-05,USA-12069,12069,Florida,0,280.29,76.35,0,0.0,0.0
2887,2021-08-05,USA-12067,12067,Florida,0,6.71,79.72,0,0.0,0.0
2888,2021-08-05,USA-12065,12065,Florida,0,9.57,67.19,0,0.0,0.0
2889,2021-08-05,USA-12063,12063,Florida,0,44.29,95.41,0,0.0,0.0
2890,2021-08-05,USA-12061,12061,Florida,0,97.29,60.83,0,0.0,0.0
2891,2021-08-05,USA-12059,12059,Florida,0,13.43,68.45,0,0.0,0.0
2892,2021-08-05,USA-12057,12057,Florida,0,1028.29,69.86,0,0.0,0.0
2893,2021-08-05,USA-12055,12055,Florida,0,44.86,42.23,0,0.0,0.0
2894,2021-08-05,USA-12053,12053,Florida,0,164.71,84.94,0,0.0,0.0
2895,2021-08-05,USA-12051,12051,Florida,0,16.0,38.08,0,0.0,0.0
2896,2021-08-05,USA-12049,12049,Florida,0,18.0,66.82,0,0.0,0.0
2897,2021-08-05,USA-12047,12047,Florida,0,9.71,67.33,0,0.0,0.0
2898,2021-08-05,USA-12045,12045,Florida,0,18.43,135.12,0,0.0,0.0
2899,2021-08-05,USA-12043,12043,Florida,0,1.29,9.31,0,0.0,0.0
2900,2021-08-05,USA-12041,12041,Florida,0,12.71,68.42,0,0.0,0.0
2901,2021-08-05,USA-12039,12039,Florida,0,24.43,53.5,0,0.0,0.0
2902,2021-08-05,USA-12037,12037,Florida,0,10.43,86.01,0,0.0,0.0
2903,2021-08-05,USA-12035,12035,Florida,0,95.86,83.3,0,0.0,0.0
2904,2021-08-05,USA-12033,12033,Florida,0,232.86,73.15,0,0.0,0.0
2905,2021-08-05,USA-12031,12031,Florida,0,1191.86,124.44,0,0.0,0.0
2906,2021-08-05,USA-12029,12029,Florida,0,12.86,76.41,0,0.0,0.0
2907,2021-08-05,USA-12027,12027,Florida,0,16.0,42.1,0,0.0,0.0
2908,2021-08-05,USA-12023,12023,Florida,0,78.14,109.01,0,0.0,0.0
2909,2021-08-05,USA-12021,12021,Florida,0,205.57,53.41,0,0.0,0.0
2910,2021-08-05,USA-12019,12019,Florida,0,226.86,103.47,0,0.0,0.0
2911,2021-08-05,USA-12017,12017,Florida,0,93.43,62.43,0,0.0,0.0
2912,2021-08-05,USA-12015,12015,Florida,0,79.71,42.2,0,0.0,0.0
2913,2021-08-05,USA-12013,12013,Florida,0,14.0,99.26,0,0.0,0.0
2914,2021-08-05,USA-12011,12011,Florida,0,1297.29,66.43,0,0.0,0.0
2915,2021-08-05,USA-12009,12009,Florida,0,502.71,83.52,0,0.0,0.0
2916,2021-08-05,USA-12007,12007,Florida,0,29.57,104.86,0,0.0,0.0
2917,2021-08-05,USA-12005,12005,Florida,0,201.43,115.3,0,0.0,0.0
2918,2021-08-05,USA-12003,12003,Florida,0,32.43,111.02,0,0.0,0.0
2919,2021-08-05,USA-12001,12001,Florida,0,155.29,57.72,0,0.0,0.0
2920,2021-08-05,USA-11001,11001,District of Columbia,117,92.29,13.08,0,0.43,0.06
2921,2021-08-05,USA-10999,10999,Delaware,0,0.17,,0,0.0,
2922,2021-08-05,USA-10005,10005,Delaware,53,35.29,15.06,0,0.0,0.0
2923,2021-08-05,USA-10003,10003,Delaware,77,67.0,11.99,0,0.5,0.09
2924,2021-08-05,USA-10001,10001,Delaware,56,32.14,17.78,0,0.0,0.0
2925,2021-08-05,USA-09999,09999,Connecticut,0,2.43,,0,0.0,
2926,2021-08-05,USA-09015,09015,Connecticut,20,11.71,10.03,0,0.0,0.0
2927,2021-08-05,USA-09013,09013,Connecticut,20,14.29,9.48,0,0.0,0.0
2928,2021-08-05,USA-09011,09011,Connecticut,59,35.0,13.2,0,0.0,0.0
2929,2021-08-05,USA-09009,09009,Connecticut,148,139.0,16.26,4,0.57,0.07
2930,2021-08-05,USA-09007,09007,Connecticut,29,21.29,13.1,0,0.0,0.0
2931,2021-08-05,USA-09005,09005,Connecticut,17,17.57,9.74,0,0.0,0.0
2932,2021-08-05,USA-09003,09003,Connecticut,186,136.71,15.33,0,0.0,0.0
2933,2021-08-05,USA-09001,09001,Connecticut,165,122.14,12.95,0,0.0,0.0
2934,2021-08-05,USA-08125,08125,Colorado,0,0.71,7.13,0,0.0,0.0
2935,2021-08-05,USA-08123,08123,Colorado,76,58.86,18.14,1,0.43,0.13
2936,2021-08-05,USA-08121,08121,Colorado,1,0.14,2.91,0,0.0,0.0
2937,2021-08-05,USA-08119,08119,Colorado,5,3.14,12.38,0,0.0,0.0
2938,2021-08-05,USA-08117,08117,Colorado,16,9.71,31.33,0,0.0,0.0
2939,2021-08-05,USA-08115,08115,Colorado,0,0.29,12.71,0,0.0,0.0
2940,2021-08-05,USA-08113,08113,Colorado,3,1.14,13.97,0,0.0,0.0
2941,2021-08-05,USA-08111,08111,Colorado,6,1.0,137.36,0,0.0,0.0
2942,2021-08-05,USA-08109,08109,Colorado,0,0.57,8.37,0,0.0,0.0
2943,2021-08-05,USA-08107,08107,Colorado,10,5.71,22.29,0,0.0,0.0
2944,2021-08-05,USA-08105,08105,Colorado,3,1.86,16.48,1,0.14,1.27
2945,2021-08-05,USA-08103,08103,Colorado,1,0.71,11.29,0,0.0,0.0
2946,2021-08-05,USA-08101,08101,Colorado,12,16.14,9.58,0,0.0,0.0
2947,2021-08-05,USA-08099,08099,Colorado,1,1.71,14.08,0,0.0,0.0
2948,2021-08-05,USA-08097,08097,Colorado,0,4.14,23.32,0,0.0,0.0
2949,2021-08-05,USA-08095,08095,Colorado,0,0.43,10.05,0,0.0,0.0
2950,2021-08-05,USA-08093,08093,Colorado,6,3.43,18.19,0,0.0,0.0
2951,2021-08-05,USA-08091,08091,Colorado,0,1.0,20.19,0,0.0,0.0
2952,2021-08-05,USA-08089,08089,Colorado,1,0.86,4.69,0,0.0,0.0
2953,2021-08-05,USA-08087,08087,Colorado,2,1.71,5.9,0,0.0,0.0
2954,2021-08-05,USA-08085,08085,Colorado,9,8.29,19.38,0,0.14,0.33
2955,2021-08-05,USA-08083,08083,Colorado,3,1.14,4.36,0,0.0,0.0
2956,2021-08-05,USA-08081,08081,Colorado,4,3.14,23.66,0,0.14,1.08
2957,2021-08-05,USA-08079,08079,Colorado,0,0.5,65.02,0,0.0,0.0
2958,2021-08-05,USA-08077,08077,Colorado,31,25.57,16.58,0,0.43,0.28
2959,2021-08-05,USA-08075,08075,Colorado,4,1.71,7.65,0,0.0,0.0
2960,2021-08-05,USA-08073,08073,Colorado,1,0.86,15.03,0,0.0,0.0
2961,2021-08-05,USA-08071,08071,Colorado,2,4.0,27.57,0,0.0,0.0
2962,2021-08-05,USA-08069,08069,Colorado,70,55.86,15.65,0,0.0,0.0
2963,2021-08-05,USA-08065,08065,Colorado,-1,0.83,10.25,0,0.0,0.0
2964,2021-08-05,USA-08067,08067,Colorado,13,8.57,15.25,0,0.33,0.59
2965,2021-08-05,USA-08063,08063,Colorado,1,1.71,24.16,1,0.14,2.01
2966,2021-08-05,USA-08061,08061,Colorado,0,0.0,0.0,0,0.0,0.0
2967,2021-08-05,USA-08059,08059,Colorado,109,80.57,13.82,1,0.57,0.1
2968,2021-08-05,USA-08057,08057,Colorado,0,0.14,10.26,0,0.0,0.0
2969,2021-08-05,USA-08055,08055,Colorado,0,0.43,6.21,0,0.0,0.0
2970,2021-08-05,USA-08053,08053,Colorado,0,0.29,34.84,0,0.0,0.0
2971,2021-08-05,USA-08051,08051,Colorado,1,2.57,14.73,0,0.14,0.82
2972,2021-08-05,USA-08049,08049,Colorado,4,2.0,12.71,0,0.0,0.0
2973,2021-08-05,USA-08047,08047,Colorado,0,0.86,13.73,0,0.0,0.0
2974,2021-08-05,USA-08045,08045,Colorado,16,7.29,12.13,1,0.43,0.71
2975,2021-08-05,USA-08043,08043,Colorado,7,6.29,13.14,0,0.14,0.3
2976,2021-08-05,USA-08039,08039,Colorado,4,3.43,12.83,0,0.0,0.0
2977,2021-08-05,USA-08041,08041,Colorado,234,170.14,23.62,0,0.86,0.12
2978,2021-08-05,USA-08037,08037,Colorado,14,12.43,22.55,0,0.0,0.0
2979,2021-08-05,USA-08035,08035,Colorado,49,43.86,12.49,0,0.0,0.0
2980,2021-08-05,USA-08033,08033,Colorado,0,0.14,6.95,0,0.0,0.0
2981,2021-08-05,USA-08031,08031,Colorado,189,130.29,17.92,0,0.33,0.05
2982,2021-08-05,USA-08029,08029,Colorado,3,3.43,11.0,1,0.29,0.92
2983,2021-08-05,USA-08027,08027,Colorado,0,0.29,5.64,0,0.14,2.82
2984,2021-08-05,USA-08025,08025,Colorado,0,0.17,2.75,0,0.0,0.0
2985,2021-08-05,USA-08023,08023,Colorado,0,0.43,11.03,0,0.0,0.0
2986,2021-08-05,USA-08021,08021,Colorado,0,0.43,5.22,0,0.14,1.74
2987,2021-08-05,USA-08019,08019,Colorado,4,1.43,14.73,0,0.0,0.0
2988,2021-08-05,USA-08017,08017,Colorado,0,0.29,15.6,0,0.0,0.0
2989,2021-08-05,USA-08015,08015,Colorado,1,3.43,16.84,0,0.0,0.0
2990,2021-08-05,USA-08014,08014,Colorado,13,13.57,19.26,0,0.0,0.0
2991,2021-08-05,USA-08013,08013,Colorado,56,40.0,12.26,0,0.29,0.09
2992,2021-08-05,USA-08011,08011,Colorado,0,0.0,0.0,0,0.0,0.0
2993,2021-08-05,USA-08009,08009,Colorado,0,0.29,7.98,0,0.0,0.0
2994,2021-08-05,USA-08007,08007,Colorado,0,2.14,15.27,0,0.0,0.0
2995,2021-08-05,USA-08005,08005,Colorado,72,78.71,11.99,1,0.14,0.02
2996,2021-08-05,USA-08003,08003,Colorado,3,3.57,22.0,0,0.0,0.0
2997,2021-08-05,USA-08001,08001,Colorado,65,70.71,13.67,0,0.14,0.03
2998,2021-08-05,USA-06115,06115,California,65,32.57,41.4,0,0.0,0.0
2999,2021-08-05,USA-06113,06113,California,86,62.0,28.12,0,0.0,0.0
3000,2021-08-05,USA-06111,06111,California,242,164.57,19.45,1,0.57,0.07
3001,2021-08-05,USA-06109,06109,California,25,39.29,72.11,0,0.0,0.0
3002,2021-08-05,USA-06107,06107,California,338,100.57,21.57,1,0.14,0.03
3003,2021-08-05,USA-06105,06105,California,5,2.0,16.28,0,0.0,0.0
3004,2021-08-05,USA-06103,06103,California,32,13.14,20.19,0,0.0,0.0
3005,2021-08-05,USA-06101,06101,California,44,39.57,40.81,0,0.14,0.15
3006,2021-08-05,USA-06099,06099,California,303,197.86,35.93,1,1.43,0.26
3007,2021-08-05,USA-06097,06097,California,92,128.71,26.04,0,0.29,0.06
3008,2021-08-05,USA-06095,06095,California,120,124.14,27.73,1,0.5,0.11
3009,2021-08-05,USA-06093,06093,California,17,8.71,20.01,0,0.0,0.0
3010,2021-08-05,USA-06091,06091,California,1,0.86,28.52,0,0.0,0.0
3011,2021-08-05,USA-06089,06089,California,97,43.71,24.27,1,0.14,0.08
3012,2021-08-05,USA-06087,06087,California,44,38.71,14.17,1,0.14,0.05
3013,2021-08-05,USA-06085,06085,California,238,258.14,13.39,0,12.0,0.62
3014,2021-08-05,USA-06083,06083,California,111,84.57,18.94,1,0.43,0.1
3015,2021-08-05,USA-06081,06081,California,191,138.43,18.06,0,0.0,0.0
3016,2021-08-05,USA-06079,06079,California,109,58.57,20.69,0,0.29,0.1
3017,2021-08-05,USA-06077,06077,California,330,233.29,30.61,0,2.0,0.26
3018,2021-08-05,USA-06075,06075,California,313,275.29,31.23,0,0.14,0.02
3019,2021-08-05,USA-06073,06073,California,911,989.14,29.63,2,1.0,0.03
3020,2021-08-05,USA-06071,06071,California,865,590.0,27.06,20,7.0,0.32
3021,2021-08-05,USA-06069,06069,California,16,9.14,14.56,0,0.0,0.0
3022,2021-08-05,USA-06067,06067,California,331,465.29,29.98,5,2.57,0.17
3023,2021-08-05,USA-06065,06065,California,872,680.0,27.52,0,1.14,0.05
3024,2021-08-05,USA-06063,06063,California,4,5.67,30.13,0,0.17,0.89
3025,2021-08-05,USA-06061,06061,California,181,118.14,29.66,0,0.0,0.0
3026,2021-08-05,USA-06059,06059,California,857,669.57,21.08,0,0.43,0.01
3027,2021-08-05,USA-06057,06057,California,20,55.0,55.14,0,0.33,0.33
3028,2021-08-05,USA-06055,06055,California,24,25.0,18.15,0,0.0,0.0
3029,2021-08-05,USA-06053,06053,California,110,44.86,10.33,1,0.29,0.07
3030,2021-08-05,USA-06051,06051,California,3,5.83,40.39,0,0.33,2.31
3031,2021-08-05,USA-06049,06049,California,0,0.43,4.85,0,0.0,0.0
3032,2021-08-05,USA-06047,06047,California,17,53.86,19.4,0,0.14,0.05
3033,2021-08-05,USA-06045,06045,California,26,24.71,28.49,0,0.14,0.16
3034,2021-08-05,USA-06043,06043,California,10,7.0,40.69,0,0.0,0.0
3035,2021-08-05,USA-06041,06041,California,48,43.14,16.67,-4,0.67,0.26
3036,2021-08-05,USA-06039,06039,California,64,37.14,23.61,0,0.67,0.42
3037,2021-08-05,USA-06037,06037,California,3657,3124.86,31.13,18,9.14,0.09
3038,2021-08-05,USA-06035,06035,California,30,8.43,27.57,0,0.83,2.73
3039,2021-08-05,USA-06033,06033,California,15,33.14,51.48,-1,0.17,0.26
3040,2021-08-05,USA-06031,06031,California,113,55.71,36.43,0,0.29,0.19
3041,2021-08-05,USA-06029,06029,California,357,232.57,25.84,0,0.43,0.05
3042,2021-08-05,USA-06027,06027,California,9,7.17,39.73,0,0.0,0.0
3043,2021-08-05,USA-06025,06025,California,16,36.14,19.94,0,0.29,0.16
3044,2021-08-05,USA-06023,06023,California,88,48.71,35.94,1,0.29,0.21
3045,2021-08-05,USA-06021,06021,California,16,4.71,16.6,0,0.0,0.0
3046,2021-08-05,USA-06019,06019,California,255,218.43,21.86,1,0.43,0.04
3047,2021-08-05,USA-06017,06017,California,128,59.43,30.82,1,0.83,0.43
3048,2021-08-05,USA-06015,06015,California,52,22.29,80.13,0,0.29,1.03
3049,2021-08-05,USA-06013,06013,California,261,359.0,31.12,2,1.14,0.1
3050,2021-08-05,USA-06011,06011,California,10,5.43,25.19,0,0.33,1.55
3051,2021-08-05,USA-06009,06009,California,17,12.0,26.14,0,0.17,0.36
3052,2021-08-05,USA-06007,06007,California,89,53.29,24.31,0,0.0,0.0
3053,2021-08-05,USA-06005,06005,California,9,13.14,33.06,0,0.0,0.0
3054,2021-08-05,USA-06003,06003,California,0,0.29,25.31,0,0.0,0.0
3055,2021-08-05,USA-06001,06001,California,232,363.14,21.73,1,1.29,0.08
3056,2021-08-05,USA-05999,05999,Arkansas,157,45.0,,0,0.0,
3057,2021-08-05,USA-05149,05149,Arkansas,12,10.29,48.2,0,0.0,0.0
3058,2021-08-05,USA-05147,05147,Arkansas,7,8.14,128.84,1,0.29,4.52
3059,2021-08-05,USA-05145,05145,Arkansas,157,79.29,100.68,3,1.29,1.63
3060,2021-08-05,USA-05143,05143,Arkansas,240,184.71,77.23,0,1.14,0.48
3061,2021-08-05,USA-05141,05141,Arkansas,14,10.43,63.03,0,0.14,0.86
3062,2021-08-05,USA-05139,05139,Arkansas,18,16.86,43.58,-1,0.0,0.0
3063,2021-08-05,USA-05137,05137,Arkansas,5,8.14,65.11,1,0.14,1.14
3064,2021-08-05,USA-05123,05123,Arkansas,28,15.0,60.01,0,0.0,0.0
3065,2021-08-05,USA-05135,05135,Arkansas,28,15.57,89.28,0,0.43,2.46
3066,2021-08-05,USA-05133,05133,Arkansas,13,7.57,44.52,0,0.14,0.84
